cluster,attack,defense,magic,difficulty,Fighter,Mage,Assassin,Marksman,Tank,Support,hp,hpperlevel,movespeed,armor,armorperlevel,spellblock,spellblockperlevel,attackrange,hpregen,hpregenperlevel,crit,critperlevel,attackdamage,attackdamageperlevel,attackspeedperlevel,attackspeed
81,2.142383560601071,2.059700168764463,9.83567248247385,6.995094612615886,0.0,0.9822751394018834,0.00931514569038509,0.016498545971459926,0.007723423850578279,0.007723423850578279,581.7982371893031,107.87540226312362,339.7516487286463,18.39809232558022,5.18225688912305,31.967002908057083,1.3127789271557226,542.732315488333,6.494239792386509,0.6035837325655213,0.0,0.0,52.240891510597734,2.712279677306217,2.260041527848003,0.6270259957212257
82,1.7610123206600157,3.649177605103841,9.346948462475028,7.906712444273943,0.0,1.0,0.44198442080668565,0.0,0.0,0.0,602.5516934622793,109.27799180679551,336.10591897738254,23.525752644758843,4.609184464214016,30.434145243782712,1.3772657982534573,497.74196374465555,7.219128208683936,0.6161642501210401,0.0,0.0,55.631519650222685,2.7474637061474563,2.2604516594785777,0.658
83,2.95393222310375,4.040441688792602,8.656936829138232,7.311060614224639,0.0,1.0,0.6541237850864072,0.0,0.0,0.3458762149135927,619.5645262882125,103.51204833827876,335.0140652202591,25.216112016380315,4.769175242982719,30.610869052241984,1.529075894590743,411.4730949244435,6.981185677629611,0.6131089896638282,0.0,0.0,53.149293859054225,2.6437850120864277,2.434531843695827,0.6465860849078515
84,2.353134017379513,4.0,9.188119589572292,8.692278436009161,0.2706268034759027,0.7293731965240973,0.49584115356313097,0.0,0.0,0.0,585.1667011170182,100.06784790031998,331.08448328606744,21.495841153563134,4.572105550365036,30.541253606951802,1.502970102606927,468.0925322661992,6.6269957088642135,0.5905940205213854,0.0,0.0,53.795245024680234,2.9206602892175915,2.2151836754942247,0.658
85,4.710169918688402,0.9920943373701734,3.467773813155765,4.832283224343074,0.0,0.6275849261828649,0.0,0.3724150738171351,0.0,0.6275849261828649,583.645094111873,103.6359813765934,330.0,24.018848903686212,4.696047168685086,30.000000000000004,1.3,531.1816047433975,5.321698125721259,0.643499051585775,0.0,0.0,54.34079242329783,3.1672830253750544,3.0546697794107893,0.6835029248298823
86,4.883394759856696,3.240128591093219,6.967389634560869,5.722323121254963,0.0,0.941697379928348,0.0,0.9160051252958274,0.05830262007165202,0.08399487470417255,614.9605217208427,103.39228418822006,330.29151310035826,24.667021075420696,4.945306464043523,29.9881439669807,1.338588514127235,476.2095983756915,5.458002562647914,0.6532610365439131,0.0,0.0,54.45456492755392,3.020060011484748,3.2456826457846777,0.6947432916567678
87,5.02520771280765,3.804398360692451,6.48854649556954,5.990525459282318,0.0,0.6818474309303593,0.743122895811405,0.5750296732582357,0.0,0.0,622.4693988459155,105.4453049067252,334.5560805918229,25.450178039549417,4.412485163370882,30.0,1.3,523.4681133779739,5.3436387252816155,0.6075029673258237,0.0,0.0,56.077008636971016,2.4740822191864678,2.8192150583387456,0.65112319441023
88,4.993254235009411,4.332878461952138,6.338740252756118,5.993734874966389,0.0,0.6671215380478623,0.664872949717666,0.33287846195213766,0.0,0.0,618.9787241193869,104.99871269158376,331.64872949717665,26.982088599085778,4.63315911535359,30.0,1.3497991731648293,525.056214708255,5.418586985748857,0.6166439230976068,0.0,0.0,57.66037577305727,3.1662221027157837,2.8377752756117234,0.6440322869050821
89,4.786047291055262,3.6427905417889477,7.285581083577895,5.357209458211052,0.0,1.0,0.6427905417889477,0.3572094582110523,0.0,0.0,606.9963433865139,108.27125111180816,332.19596612368895,26.422139054436705,4.607528498811923,30.30722428231978,1.4920151764498624,492.3954470650413,6.282231694374143,0.6037642494059614,0.0,0.0,53.87168767106807,2.6427905417889477,2.5161857783086763,0.6558938937562573
90,2.7715078902811716,4.031265011057929,7.758473194782674,5.547711649234333,0.0,0.926520115976334,0.8664295618286939,0.04449730708173147,0.0,0.0,598.4226167448466,108.79936246095865,333.36688461700595,23.06043816263256,4.770090858039395,30.42732320020491,1.530337058116235,466.2725610479779,4.6697761685443275,0.6583389310506297,0.0,0.0,55.930429063917025,3.0398112196273424,2.3143201571251817,0.662734365970047
91,4.933736198442081,3.9887596064066653,6.663245251480545,5.3867472396884155,0.1877534230475407,0.8122465769524593,0.8010061833591245,0.19899381664087545,0.0,0.0,604.3063146004322,103.95503842562667,331.8213322625087,25.60724569548099,4.697751921281333,30.37550684609508,1.4408150672856554,470.2047952047952,4.03574856516033,0.6088256514727103,0.0,0.0,55.805060952119774,2.932433579492403,2.4695990284225577,0.6600323402088107
92,2.3645434678043373,3.0095964824225696,7.039371457849719,6.655635025200242,0.0,0.6748279900453813,0.6599405023318067,0.0,0.0,0.3400594976681933,588.299702511659,112.54379718510154,329.9255625614321,23.911660601877994,4.529970251165903,29.290106029236462,1.5438790074659638,411.4297085764477,5.818713794257272,0.680548628102976,0.0,0.0,54.1667006503963,2.8964934019281845,2.609560145973189,0.6711028452224104
93,7.690931157076429,2.697715372578942,5.986431568994973,7.558912645622882,0.31585305842608413,0.6841469415739159,0.31585305842608413,0.37507809865034475,0.0,0.3090688429235711,603.8864652965538,104.36088487844256,332.8624053831395,28.16593958896611,4.593399074427323,30.631706116852172,1.5368897938195631,431.5551030902184,6.131706116852169,0.6131706116852169,0.0,0.0,55.14496215325582,2.4017894958006423,2.928376488021188,0.6522159586643886
94,5.772035666856384,2.7967874533611585,6.463997976348574,7.971213558464555,0.3840005059128565,0.6159994940871435,0.3840005059128565,0.0,0.0,0.293606526275849,601.8078795927402,101.33853158793397,337.3719724277493,25.93039903876557,4.435924871940808,30.76800101182571,1.5880003794346422,405.9998102826788,6.268001011825712,0.6268001011825713,0.0,0.0,57.59357490672231,2.768560045532157,2.561607538101562,0.6440844242079302
95,5.728469590031789,2.3853039704499475,6.336881010085619,8.38179868701307,0.05298236061325479,0.9175661823312036,0.1510604793908383,0.7658200256907776,0.0,0.08311949491838413,605.5478058645318,108.75906427271381,331.11301995821486,22.012793937637788,4.390480560491483,29.767717498488746,1.3618253632515973,484.49150861047383,5.745346904770846,0.6041895642737628,0.0,0.0,52.732627291661274,2.6203620405331374,2.6550355420458875,0.6313643215719645
96,5.385545571935866,3.6071908963736146,6.32797535779619,7.32434359195093,0.0,1.0,0.32252770902830086,0.6774722909716991,0.0,0.0,612.1834176261702,104.90274938125471,333.04503389648124,23.67565640804907,4.539644086947165,30.0,1.3,533.9190116216507,4.968491068546218,0.5856760464866029,0.0,0.0,58.06664962875283,2.5245029861185837,2.2271225653717854,0.6417369390939417
97,5.490585745556271,3.4512996154700444,6.210266132381683,8.102555633813864,0.299148122062045,0.700851877937955,0.299148122062045,0.42392425329600053,0.0,0.0,615.157362505976,106.89228950143219,335.87185995414046,26.041077080214585,4.7499199480797865,30.598296244124086,1.5243610915465338,405.34075117518205,6.790615305728977,0.6437611934383023,0.0,0.0,57.36244569969672,2.997441558795431,2.54157228742066,0.6419164627867976
98,4.327352991810335,3.6726470081896663,6.952681931088758,7.449165047588599,0.0,0.8227355451169426,0.17726445488305748,0.5236590344556209,0.0,0.0,611.0669314576621,109.351755982391,335.6497319298591,21.354528909766117,4.516719337940533,31.240851184181402,1.4329483411622932,461.5711308133101,6.718578613413344,0.6531793364649172,0.0,0.0,55.567103612798505,2.881072772435503,2.6240851184181406,0.6348695248518237
99,3.362567140586318,4.047906170642972,8.31005615797243,8.611452044210449,0.3493020568809908,0.9999999999999999,0.0,0.34064178514657956,0.0,0.0,594.7147098800108,111.20543911848463,331.0830966097881,23.528211007954972,4.732332124167775,30.62011231594486,1.3,506.5537496832364,6.534915763041355,0.620090651974744,0.0,0.0,54.720529469201715,3.1703208925732893,3.2075390616001034,0.6433482033524661
100,6.451729275296217,2.605442464861905,7.13805979168337,6.5455969676325765,0.0,0.6505814212790987,0.5036056256003101,0.3494185787209013,0.0,0.49639437439968986,601.7215761644898,106.01296364311128,328.5576213865652,23.98455972106718,4.424063826942335,29.050417498933925,1.3,545.559678807391,4.96952539081783,0.5424588851922543,0.0,0.0,55.6515379216385,2.8808769110492065,2.115736248472593,0.6704039632769428
101,4.977115466043025,3.3093262202911085,7.785250918758028,6.475595964432407,0.0,0.6189811746167301,0.6903450456743783,0.3810188253832699,0.0,0.3096549543256218,609.9772762598642,107.26117561722495,329.63989330436664,24.428840694414916,4.2784593450689,27.99934253193097,1.3,534.5254706345818,6.011606633995744,0.5309490587308365,0.0,0.0,53.498889629334506,2.4381676293452297,2.3822371958986857,0.6572379623492335
102,8.090448252983755,2.6993954213041307,5.29867007596371,6.426116159620704,0.30447358416018727,0.3025390814280283,0.39298733441178446,0.6974609185719718,0.0,0.3025390814280283,606.6239759063089,106.24908865911752,329.55743124874203,24.841359593866247,4.516250941159807,29.214025331176433,1.3,420.59872673192046,5.062755790462417,0.5455743124874202,0.0,0.0,57.88029192727166,3.2748600374227506,2.259249457668309,0.6668952759368734
103,3.9144309224557436,2.646170863490198,8.766512625250183,8.307090273936652,0.0,1.0,0.48664263734316204,0.0,0.0,0.42023588692648184,585.976925884095,108.4580484579518,333.36695574759915,21.70918147768134,4.690687852426964,30.0,1.3,541.5826106310021,5.816671437500438,0.5621534269156803,0.0,0.0,54.18674851217666,2.847402158696978,2.3579508071458606,0.6729470190074799
104,6.625147697915206,2.1817134960847535,7.193138806000039,8.326547573748822,0.2541305349167885,0.7458694650832115,0.2541305349167885,0.0,0.0,0.7458694650832115,591.2135261250075,108.19313880600004,332.7636532954158,23.839905473334266,4.569756473674724,29.669617287164797,1.4905979011875912,449.4595257645244,6.322752488334368,0.6008261069833577,0.0,0.0,53.42817375282879,2.822867642641139,2.963791480583983,0.6667723649690585
105,3.3858012109374456,3.7361455722495935,8.725596242021538,7.098092326977589,0.11423362843402719,0.9889447304705137,0.11222517612323711,0.011055269529486274,0.0,0.6882483552774571,594.8973038601531,109.86335781259774,328.8482609505985,21.143388093481004,4.343667345667761,27.55864282608765,1.3,506.0520583940772,6.9014761157717155,0.5580326980761481,0.0,0.0,48.6924452202036,2.7720261458500466,3.0781590213579744,0.6588814845832367
106,5.416254809197787,2.410272410602552,7.007011052206081,7.534111089753447,0.0,0.8821119321717152,0.07744086246290327,0.3717428620198727,0.0,0.4857100128733834,590.5221763150549,107.81346253329154,328.7626503850297,22.405084374423318,4.427987111970535,28.428157388082266,1.3700342591478458,509.0951344161803,6.1136822720146125,0.5823456271314743,0.0,0.0,51.09709172902944,2.7695361301557804,3.1332242403057866,0.6526263703176032
107,4.704603896249626,2.638404505503721,8.29074933056464,6.643051278689454,0.0,1.0,0.0,0.35694872131054595,0.0,0.28145578419317535,615.6194477025404,111.49284970984245,330.4239324174442,24.292678202098017,4.307084616393164,29.597367852219858,1.3,542.9636053951706,6.82617241253046,0.6403988736240697,0.0,0.0,51.91792669343227,2.530468965012184,2.7475181577327903,0.6530027179016524
108,5.21279090142937,2.849807665028412,6.1820590272272895,7.46182922657143,0.0,0.6188930517426967,0.6120215615430188,0.0,0.0,0.3879784384569812,614.2982694024682,106.03873818245538,336.0858581644318,25.035112605659073,4.5060107807715095,28.06697929791477,1.5858302111929774,372.5572206970787,7.115457306642857,0.5881106948257304,0.0,0.0,53.78109276303164,2.8125197132915565,3.1582268050699662,0.6553322513621989
109,1.9068586985882492,1.6386144496745005,8.209729253724875,5.15945602255693,0.036188245066419204,0.9175752207842653,0.14046596679041823,0.03406228495666234,0.0,0.8382843817514295,608.9224435032473,104.13157605775002,337.71291198262617,22.569820187646446,5.026842877861356,29.746769148443533,1.3489335269971952,521.5920883646315,7.056247338503987,0.7046363502165768,0.0,0.0,49.242856407965235,2.6191737288029127,3.306612712672157,0.6325531313846514
110,0.7149446525456469,2.6322275040733714,6.114954730989535,3.574723262728235,0.0,1.0,0.0,0.0,0.0,1.0,604.9887289402516,101.6069608452455,335.55171081585,24.66210673072078,4.851035224161389,30.0,1.3,534.884937765609,6.5758503687030725,0.6433322694975896,0.0,0.0,49.528752120672564,2.898165387264206,2.6889604085129255,0.6375424352879916
111,2.9128727180073133,3.425884381027835,7.304860885784413,5.606471095256959,0.2177336037917258,0.7822663962082742,0.2177336037917258,0.0,0.0,0.3935289047430413,621.5080510473628,107.20335936395831,335.2576056469801,24.65474154834112,5.018058671422913,30.435467207583454,1.4633002028437945,457.46321838851657,7.305631254267384,0.6613658215173671,0.0,0.0,55.29356811988287,2.8390278228431174,2.6136582151736714,0.6427119359340071
112,3.86793689052931,4.945703935854124,6.277833756399349,6.216850701210826,0.0,0.7389502337369419,0.0,0.11527911933439819,0.14577064692865985,0.7389502337369419,625.965230823296,101.76295530060187,330.8813108726146,28.250952767169412,4.809327985196495,30.291541293857318,1.4093279851964948,430.50651773154544,7.21865597039299,0.8372818612389794,0.0,0.0,54.06151714087453,3.174590426762259,3.4261049766263056,0.6482236051975074
113,2.828789112069445,3.825502914604367,6.579907683129674,5.295651602400441,0.29565160240044086,0.3538172975323185,0.0,0.0,0.29565160240044086,0.7043483975995591,610.0,102.2473444996638,339.725602511666,29.18085714141266,4.947014868779608,31.292365404935364,1.7846370268507612,336.71529396300247,6.771498051032119,0.6771498051032119,0.0,0.0,56.45525462974666,3.294008503667902,3.029082847565939,0.638261813879887
114,2.0965135722784676,6.651439663718174,7.733340753424887,6.0158044228674665,0.40058484001052586,0.9468860416160314,0.0,0.10731737142320719,0.053113958383968575,0.43898383018229836,627.4693716639648,106.77948015005647,332.99707579994737,28.022147917750686,4.740410662048156,29.24768894538228,1.3398354687879765,436.14947364750066,6.180003470264107,0.564663373429366,0.0,0.0,52.70747782215477,3.064757973747094,2.089455964395639,0.6398658324302504
115,2.224545069082875,5.818363591875109,7.634831541912182,6.766322981030392,0.9362433515187667,0.9329696311373901,0.03563992611718868,0.0,0.03208669813137587,0.03208669813137587,608.1231232374771,109.53809160507586,330.32212278709693,27.374711586441776,4.495762361125454,30.048130563806016,1.3449021407770072,430.12679006063036,7.0157790184524185,0.6116365086835174,0.0,0.0,55.26545668409322,3.017458167063755,2.022186592043209,0.6569025621284141
116,3.500208672961522,4.621273026622348,6.459297427177189,8.078685238785349,0.7404521652689855,0.6999582654076957,0.3000417345923044,0.0,0.0,0.0,607.8688907107442,106.6424625840601,333.98153034942254,26.764361629567002,4.461897046568511,31.119179138646636,1.525031300944228,378.4412197306025,6.310636513311175,0.5440410430676681,0.0,0.0,58.381446880237924,3.0,2.1702678172267973,0.6578453494292895
117,2.470026107648207,4.696908013818565,7.652016382327352,6.134937623642343,0.003840556029604885,0.9323047623317412,0.06769523766825884,0.0,0.0,0.0,623.7626780114286,110.73302503609352,326.5730682713513,22.549972998941733,4.846050414592666,30.696734624723444,1.350771428251194,521.4215517924703,7.151772418937806,0.5783008053471682,0.0,0.0,56.02085570832505,2.7431182606153435,1.6319578866178115,0.6542397700857073
118,1.5824548637450817,6.153698214618239,8.02081622914661,5.517415548652097,0.0,1.0,0.10184689064150716,0.07697033075919871,0.0,0.027386618403387835,621.5466379155359,105.72945724994929,338.1820524498903,21.491430273057585,4.700442497244197,30.0,1.3,548.0806198381285,6.979329087843375,0.5976285680155019,0.0,0.0,57.48855986226946,3.152311340194001,2.45125744832922,0.6560121076264397
119,4.031881586018365,5.86842371706504,6.034350491055087,4.234725110399776,0.0,0.8331853547980093,0.0,0.3663013933347352,0.1668146452019907,0.1668146452019907,628.1857636860675,107.96910363949311,334.6688396146327,27.53498913526017,4.663369860666527,30.33362929040398,1.425110983901493,488.26131062252233,6.201609071863049,0.6233885916337609,0.0,0.0,59.0335599741427,3.411696729674369,2.803745901383989,0.6524951167083344
120,2.6732631696171225,4.154915283557201,8.469390001081903,5.40936654348261,0.054790578970977576,0.8976583641293472,0.07088673903336748,0.0,0.0,0.8743226819956549,586.0304504990982,99.6211982159264,331.5351245380598,22.20253592988308,5.090275363483482,30.204683271741303,1.3767562269029896,506.50480475497255,5.622708476591059,0.5561730193359957,0.0,0.0,54.63519074036644,3.268916321947709,2.9582889758758077,0.6675680428446067
121,3.623152693411074,4.534917740630556,7.058807698075673,5.334142658818863,0.0,0.9183924386373746,0.0,0.0,0.0816075613626254,1.0,584.1322118133884,91.22703201457391,327.15182881786876,28.497447751780978,4.713937492686995,30.16321512272525,1.3612056710219689,519.3971644890155,5.576496157086211,0.5598996295981632,0.0,0.0,49.18317791399341,2.757083628246719,2.3933822654229,0.6354698208026635
122,3.6323689838232514,5.462924204087117,7.068084457066594,4.836622355023036,0.0,0.8366223550230364,0.16337764497696355,0.16337764497696355,0.0,0.8366223550230364,616.1713851696816,100.3460521491185,331.15731051021777,27.443190073948895,4.792444094222785,29.67324471004607,1.3,540.1290063244869,5.4758248365358115,0.5639202481512775,0.0,0.0,50.70326837278261,2.860050058416669,2.1472087536183033,0.6300647069942859
123,2.792774358832226,5.9415014494900245,7.298079601808961,6.7918177036519065,0.11867830975580805,0.7816302852175994,0.0,0.0,0.21836971478240066,0.8348758538085527,573.1624725072925,99.5842308586873,335.0289540795864,26.500490052783846,4.462581466565133,30.436739429564803,1.4637772860868004,460.80449488348813,6.057966708916302,0.592391334037232,0.0,0.0,55.19912324521012,3.0700608382232635,1.833731332885303,0.6411714730840539
124,2.705924579991001,5.964277776071097,6.846504036098095,5.845349316293837,0.2583531960800967,0.7416468039199032,0.0,0.0,0.2583531960800967,0.7416468039199032,595.963634006227,94.4353063260213,337.41069444017774,26.10139307276542,4.810601195198245,30.516706392160195,1.4937648970600725,453.1175514699637,5.930287631848581,0.5671357075866357,0.0,0.0,55.857111104284385,3.2376126936053096,1.925937098490913,0.6653957648527867
125,2.892823825010539,5.742472123343646,7.849648298333107,7.0385323341820225,0.1488039708350898,0.8511960291649101,0.0,0.0,0.1488039708350898,0.7424721233436464,598.462117499707,100.1959629640339,330.94442017924456,27.053144085065842,5.130181835544849,31.040080065013825,1.597221008962229,475.63670785325013,3.36049363786751,0.5054361952910632,0.0,0.0,57.673828282536206,2.744641191250527,2.027309980657169,0.634620207855533
126,3.0421990074993954,3.130464856779559,7.543087623254902,6.7510502617663235,0.04439486220391807,0.9505676895151174,0.06376723189487932,0.11243158458178966,0.005037448280964549,0.021584337595755027,603.3757143955218,92.4077619101522,334.0563321413161,23.517756191307257,4.128277224896184,30.098864620969767,1.337074232863662,528.991268043925,5.62321451613799,0.5618684365294786,0.0,0.0,57.69204752514377,3.093602766512367,1.7223070324367342,0.6307156121945798
127,3.5851311563506822,3.33551545802813,8.104220091958481,6.850325444501432,0.3106487516908373,0.6893512483091627,0.0,0.0,0.3106487516908373,0.6893512483091627,606.5072382072098,104.92338835680351,342.6418852605845,25.759672418186543,4.672398038863037,30.342536149587332,1.556216676584323,400.7404993236651,6.510293878601398,0.5997860525432752,0.0,0.0,57.734805711849255,3.4866085119803008,1.9470267250504862,0.6415897427764801
128,1.041558536496217,3.130816184802076,10.0,8.130816184802075,0.0,1.0,0.08925764830585914,0.0,0.0,0.8691838151979239,596.3447494425965,106.36317116853687,339.7922073175189,22.041558536496215,4.7207792682481085,30.0,1.3,525.0,5.7824116378522605,0.5541558536496217,0.0,0.0,54.91688292700757,2.9285938813553125,1.4795339741949634,0.6579999999999999
129,2.529195134918689,3.1315226224259436,8.731507325174027,6.3927082920874225,0.0,0.9416204513576661,0.05837954864233389,0.13332816562323238,0.0,0.2829239395940946,599.9521652156194,104.05561839296486,332.3737871716808,22.881066859422678,4.630841648758885,30.0,1.3,500.68999489542284,5.605459866532797,0.5688263269421419,0.0,0.0,50.938287085417045,3.1463506514345485,2.084949316885034,0.6375232158643725
130,2.8818391129352046,3.4392142314376573,9.03522967999325,5.626041759324694,0.0,0.857807419303672,0.142192580696328,0.142192580696328,0.0,0.8310179066567442,570.5726522716741,102.2361322002159,332.9506897517001,20.507595477371133,4.599268399879749,29.715614838607344,1.2999999999999998,600.2343689894112,5.419598805382173,0.5555807417914391,0.0,0.0,52.451977049382435,2.710631467449563,1.389641461232166,0.6227860729936427
131,2.4305976674148804,3.7707501393313123,8.05091856404383,6.0,0.0,0.78470116629256,0.0,0.0,0.21529883370744005,0.5184837685412906,592.390613415688,99.26877649212331,332.8470116629256,24.340385116859345,4.8447801888770154,30.430597667414883,1.46147412528058,445.1871257867745,6.386654616851675,0.5589165648312429,0.0,0.0,55.382238197743085,3.0645896501122323,1.5833570920916058,0.6524443083798197
132,1.3972205157104298,3.124614880064298,6.325037376457528,4.419801900925827,0.0,0.9999999999999999,0.0,0.0,0.17784111117783188,0.5080149598212704,606.386173097265,105.01602991964255,337.5400747991064,24.981760596668373,4.665924295544234,29.01602991964254,1.433380833383374,461.7171537538897,6.0809055957676446,0.5657071964500449,0.0,0.0,55.930743849243925,3.099305128927607,1.6097040523624537,0.6753271898908808
133,2.595988457900341,5.7070277047546885,7.285575142762011,5.886220667378982,0.11941444015699314,0.8181537949476191,0.16888624208084652,0.0,0.0,0.7116993177621603,573.5500351049833,107.4358508555007,331.50630322604684,22.801600511125642,4.738416324641404,30.36369241010476,1.4363846537892857,461.17595668468726,6.71745240456236,0.6833111408050477,0.0,0.0,58.50405542444071,3.2197529718181865,1.6318312310906702,0.6623660769963731
134,3.7364919437919806,5.5220896690979515,6.564661886512548,5.770884328511972,0.17675650059751927,0.8232434994024806,0.3747991099023365,0.0,0.17675650059751927,0.4484443895001442,591.9311616598674,107.11129105369432,334.52534305847445,26.252048048790535,4.9008179832694605,29.64648699880496,1.48878724193349,454.2973997609923,6.5777351959451105,0.6489356945646351,0.0,0.0,59.94432150657271,3.5252028474883588,2.3028178802488974,0.6517413133061359
135,2.3254689536201214,5.011796569569819,8.0,5.0,0.0,1.0,0.6627344768100607,0.0,0.0,0.3372655231899394,580.0376660009051,110.35091647130477,333.52828692850267,22.8108329732323,4.876414346425133,30.70565738570053,1.7410358660628311,409.2576021014022,6.14244859628648,0.7227118840145764,0.0,0.0,57.50895715875182,3.101179656956982,2.3753742612257955,0.6565122848325446
136,2.4473471401191986,6.42106114395232,7.131591715928481,5.868408284071519,0.28946942802383974,0.7105305719761603,0.0,0.0,0.28946942802383974,0.29166498192610324,580.6145529237662,97.60099547950412,335.63600304061976,23.309168762483928,4.41053057197616,30.0,1.3,434.1573399429075,6.339926734002377,0.802738377311801,0.0,0.0,58.57893885604768,3.2710530571976157,3.1806449186876815,0.6484475088752133
